00000 TOP FRAG%%%%%NP 0.000225954658432 
00001 TOP SBAR 0.000577439682659 
00002 TOP SINV 0.0447390223695 
00003 TOP ADJP 0.000150636438955 
00004 TOP FRAG%%%%%ADVP 2.51060731591e-05 
00005 TOP PP 0.000451909316864 
00006 TOP NP%%%%%S 2.51060731591e-05 
00007 TOP UCP 0.000301272877909 
00008 TOP PRN 0.000225954658432 
00009 TOP FRAG%%%%%SBAR 7.53182194773e-05 
00010 TOP FRAG%%%%%PP 7.53182194773e-05 
00011 TOP NP 0.0321357736436 
00012 TOP X%%%%%ADVP 2.51060731591e-05 
00013 TOP X%%%%%SBARQ 2.51060731591e-05 
00014 TOP FRAG 0.00577439682659 
00015 TOP S%%%%%VP 0.000376591097386 
00016 TOP INTJ 0.000351485024227 
00017 TOP VP 0.000200848585273 
00018 TOP SBARQ 0.00321357736436 
00019 TOP X 0.000853606487409 
00020 TOP ADVP 0.000175742512114 
00021 TOP FRAG%%%%%WHADVP 2.51060731591e-05 
00022 TOP SQ 0.00241018302327 
00023 TOP S 0.907559438628 
49079 JJ halved 1.63353316889e-05 
49080 JJ multiparty 1.63353316889e-05 
49081 JJ electoral 0.0001470179852 
49082 JJ 45-member 1.63353316889e-05 
49083 JJ myriad 4.90059950667e-05 
49084 JJ eight-year 6.53413267556e-05 
49085 JJ burned 1.63353316889e-05 
49086 JJ Postal 1.63353316889e-05 
49087 JJ complementary 3.26706633778e-05 
49088 JJ Unprovable 1.63353316889e-05 
49089 JJ fourth-grade 1.63353316889e-05 
49090 JJ half-hour 8.16766584445e-05 
49091 JJ time-sensitive 1.63353316889e-05 
49092 JJ 10th 6.53413267556e-05 
49093 JJ folding 1.63353316889e-05 
49094 JJ reverse 4.90059950667e-05 
49095 JJ tapered 1.63353316889e-05 
49096 JJ annual 0.00445954555107 
49097 JJ foreign 0.00514562948201 
49098 JJ anti-war 1.63353316889e-05 
49099 JJ point 1.63353316889e-05 
49100 JJ 1\/2-inch 1.63353316889e-05 
49101 JJ newborn 1.63353316889e-05 
49102 JJ 1\/2-mile 1.63353316889e-05 
49103 JJ simply 1.63353316889e-05 
49104 JJ cross-functional 3.26706633778e-05 
49105 JJ unsuccessful 0.000277700638711 
49106 JJ computer-integrated-manufacturing 4.90059950667e-05 
49107 JJ expensive 0.000882107911201 
49108 JJ freight-cost 1.63353316889e-05 
49109 JJ defunct 8.16766584445e-05 
49110 JJ life-of-contract 1.63353316889e-05 
49111 JJ secret 0.000261365307023 
49112 JJ intrusive 3.26706633778e-05 
49113 JJ first-year 3.26706633778e-05 
49114 JJ gay 4.90059950667e-05 
49115 JJ assorted 4.90059950667e-05 
49116 JJ machinery-trading 1.63353316889e-05 
49117 JJ honorary 1.63353316889e-05 
49118 JJ 16-year-old 1.63353316889e-05 
49119 JJ pricey 6.53413267556e-05 
49120 JJ motion-picture 1.63353316889e-05 
49121 JJ Sino-British 4.90059950667e-05 
49122 JJ near-unanimous 1.63353316889e-05 
49123 JJ Classic 1.63353316889e-05 
49124 JJ solid 0.000408383292223 
49125 JJ 10-cent-a-share 3.26706633778e-05 
49126 JJ Dissident 1.63353316889e-05 
49127 JJ deferred 4.90059950667e-05 
49128 JJ tape-recorded 1.63353316889e-05 
49129 JJ small-screen 1.63353316889e-05 
49130 JJ Caspita-brand 1.63353316889e-05 
49131 JJ shoddy 3.26706633778e-05 
49132 JJ moralistic 1.63353316889e-05 
49133 JJ down-to-earth 1.63353316889e-05 
49134 JJ foul-mouthed 3.26706633778e-05 
49135 JJ Fuji-apple 1.63353316889e-05 
49136 JJ all-important 1.63353316889e-05 
49137 JJ would-be 0.000179688648578 
49138 JJ low-slung 1.63353316889e-05 
49139 JJ textile 6.53413267556e-05 
49140 JJ benign 9.80119901335e-05 
49141 JJ Candid 1.63353316889e-05 
49142 JJ trussed-up 1.63353316889e-05 
49143 JJ one-hour 0.000114347321822 
49144 JJ sapiens 1.63353316889e-05 
49145 JJ non-trade 3.26706633778e-05 
49146 JJ Asia-Pacific 1.63353316889e-05 
49147 JJ public-address 1.63353316889e-05 
49148 JJ appreciable 3.26706633778e-05 
49149 JJ Bermuda-based 1.63353316889e-05 
49150 JJ aggregate 3.26706633778e-05 
49151 JJ Christian 9.80119901335e-05 
49152 JJ timid 6.53413267556e-05 
49153 JJ pre-refunded 3.26706633778e-05 
49154 JJ safe 0.000718754594312 
49155 JJ energy-efficient 1.63353316889e-05 
49156 JJ spent 1.63353316889e-05 
49157 JJ iffy 1.63353316889e-05 
49158 JJ Economic 3.26706633778e-05 
49159 JJ Insitutional 1.63353316889e-05 
49160 JJ Fiscal-year 1.63353316889e-05 
49161 JJ ill-fitting 1.63353316889e-05 
49162 JJ Racial 3.26706633778e-05 
49163 JJ alluring 1.63353316889e-05 
49164 JJ one-year 0.000539065945734 
49165 JJ junk-bond 0.000163353316889 
49166 JJ year-on-year 8.16766584445e-05 
49167 JJ ludicrous 8.16766584445e-05 
49168 JJ distracting 1.63353316889e-05 
49169 JJ atomic 1.63353316889e-05 
49170 JJ unheroic 1.63353316889e-05 
49171 JJ alternative 0.000310371302089 
49172 JJ 50-year-old 1.63353316889e-05 
49173 JJ superficial 3.26706633778e-05 
49174 JJ cut 1.63353316889e-05 
49175 JJ miscreant 1.63353316889e-05 
49176 JJ studious 1.63353316889e-05 
49177 JJ undistinguished 3.26706633778e-05 
49178 JJ impassible 1.63353316889e-05 
49179 JJ snap 1.63353316889e-05 
49180 JJ impoverished 1.63353316889e-05 
49181 JJ administrative 0.000620742604179 
49182 JJ excited 4.90059950667e-05 
49183 JJ big 0.00712220461636 
49184 JJ Married 3.26706633778e-05 
49185 JJ Matsushita-made 1.63353316889e-05 
49186 JJ fast-approaching 1.63353316889e-05 
49187 JJ trail-blazing 3.26706633778e-05 
49188 JJ improbable 1.63353316889e-05 
49189 JJ L-shaped 1.63353316889e-05 
49190 JJ hard-wire 1.63353316889e-05 
49191 JJ recycled 4.90059950667e-05 
49192 JJ depositary 8.16766584445e-05 
49193 JJ foolish 4.90059950667e-05 
49194 JJ unhindered 1.63353316889e-05 
49195 JJ one-inch 6.53413267556e-05 
49196 JJ obliged 1.63353316889e-05 
49197 JJ magnificent 1.63353316889e-05 
49198 JJ back 0.000408383292223 
49199 JJ underdeveloped 1.63353316889e-05 
49200 JJ ferroelectric 8.16766584445e-05 
49201 JJ pronounced 3.26706633778e-05 
49202 JJ 147,300-share 1.63353316889e-05 
49203 JJ divestiture-related 1.63353316889e-05 
49204 JJ aerobic 3.26706633778e-05 
49205 JJ proficient 3.26706633778e-05 
49206 JJ 91-day 4.90059950667e-05 
49207 JJ bogus 6.53413267556e-05 
49208 JJ best-performing 1.63353316889e-05 
49209 JJ patient 9.80119901335e-05 
49210 JJ wayward 3.26706633778e-05 
49211 JJ continuing 0.0001470179852 
49212 JJ all-night 1.63353316889e-05 
49213 JJ restrictive 0.0001470179852 
49214 JJ scandal-ridden 1.63353316889e-05 
49215 JJ anti-competitive 3.26706633778e-05 
49216 JJ passionate 6.53413267556e-05 
49217 JJ conciliatory 6.53413267556e-05 
49218 JJ current-coupon 1.63353316889e-05 
49219 JJ media-related 1.63353316889e-05 
49220 JJ abusive 4.90059950667e-05 
49221 JJ hard-boiled 1.63353316889e-05 
49222 JJ inhospitable 1.63353316889e-05 
49223 JJ custom-designed 1.63353316889e-05 
49224 JJ gains-tax 1.63353316889e-05 
49225 JJ calming 1.63353316889e-05 
49226 JJ multilayer 1.63353316889e-05 
49227 JJ 1,800-a-year 1.63353316889e-05 
49228 JJ infected 0.000130682653511 
49229 JJ forward 1.63353316889e-05 
49230 JJ bored 1.63353316889e-05 
49231 JJ frenzied 1.63353316889e-05 
49232 JJ Conventional 1.63353316889e-05 
49233 JJ anti-dumping 3.26706633778e-05 
49234 JJ investment-bank 1.63353316889e-05 
49235 JJ two-part 0.000130682653511 
49236 JJ multilevel 1.63353316889e-05 
49237 JJ subsidiary 4.90059950667e-05 
49238 JJ ornery 1.63353316889e-05 
49239 JJ pre-sale 1.63353316889e-05 
49240 JJ dealer-to-dealer 3.26706633778e-05 
49241 JJ floppy-tie 1.63353316889e-05 
49242 JJ Excise-tax 1.63353316889e-05 
49243 JJ capitalistic 6.53413267556e-05 
49244 JJ autonomous 4.90059950667e-05 
49245 JJ 1,300-member 1.63353316889e-05 
49246 JJ tool-and-die 3.26706633778e-05 
49247 JJ constant 0.000245029975334 
49248 JJ Secured 1.63353316889e-05 
49249 JJ 22-year-old 1.63353316889e-05 
49250 JJ scarlet 1.63353316889e-05 
49251 JJ single 0.00133949719849 
49252 JJ appetizing 1.63353316889e-05 
49253 JJ organizational 8.16766584445e-05 
49254 JJ 76-page 1.63353316889e-05 
49255 JJ % 0.000163353316889 
49256 JJ self-tender 1.63353316889e-05 
49257 JJ cohesive 1.63353316889e-05 
49258 JJ post-earthquake 1.63353316889e-05 
49259 JJ semi-private 1.63353316889e-05 
49260 JJ at-large 1.63353316889e-05 
49261 JJ irreplaceable 1.63353316889e-05 
49262 JJ toy-making 1.63353316889e-05 
49263 JJ luxurious 3.26706633778e-05 
49264 JJ 4.84-a-share 1.63353316889e-05 
49265 JJ labor-funded 1.63353316889e-05 
49266 JJ pale-blue 1.63353316889e-05 
49267 JJ power-tool 1.63353316889e-05 
49268 JJ appalling 4.90059950667e-05 
49269 JJ mortgage-interest 3.26706633778e-05 
49270 JJ last-place 3.26706633778e-05 
49271 JJ implied 1.63353316889e-05 
49272 JJ Asian 0.000245029975334 
49273 JJ in-room 1.63353316889e-05 
49274 JJ 200th 1.63353316889e-05 
49275 JJ dogged 1.63353316889e-05 
49276 JJ pre-18th-century 1.63353316889e-05 
49277 JJ satellite-TV 4.90059950667e-05 
49278 JJ quick-to-prepare 1.63353316889e-05 
49279 JJ high-rise-project 1.63353316889e-05 
49280 JJ rusting 1.63353316889e-05 
49281 JJ intricate 4.90059950667e-05 
49282 JJ FHA-insured 1.63353316889e-05 
49283 JJ boom-or-bust 1.63353316889e-05 
49284 JJ 51-year-old 3.26706633778e-05 
49285 JJ Lucky 1.63353316889e-05 
49286 JJ literary 0.000114347321822 
49287 JJ record-breaking 1.63353316889e-05 
49288 JJ masculine 1.63353316889e-05 
49289 JJ quarterly 0.00137216786187 
49290 JJ fatal 9.80119901335e-05 
49291 JJ pianistic 1.63353316889e-05 
49292 JJ Cautious 1.63353316889e-05 
49293 JJ Prudential 1.63353316889e-05 
49294 JJ unhurt 1.63353316889e-05 
49295 JJ automotive 0.000833101916134 
49296 JJ radiophonic 1.63353316889e-05 
49297 JJ world-leading 1.63353316889e-05 
49298 JJ non-subscription 3.26706633778e-05 
49299 JJ implausible 1.63353316889e-05 
49300 JJ claustrophobic 1.63353316889e-05 
49301 JJ entire 0.00109446722316 
49302 JJ retail-based 1.63353316889e-05 
49303 JJ respectful 3.26706633778e-05 
49304 JJ populist 6.53413267556e-05 
49305 JJ investor-owned 1.63353316889e-05 
49306 JJ choppy 6.53413267556e-05 
49307 JJ flex-time 1.63353316889e-05 
49308 JJ month-old 3.26706633778e-05 
49309 JJ sun-drenched 1.63353316889e-05 
49310 JJ Long 4.90059950667e-05 
49311 JJ Contra 3.26706633778e-05 
49312 JJ uncomfortable 8.16766584445e-05 
49313 JJ single-B-minus 1.63353316889e-05 
49314 JJ lower-priced 3.26706633778e-05 
49315 JJ scientific 0.000539065945734 
49316 JJ high-sulfur 1.63353316889e-05 
49317 JJ Energetic 1.63353316889e-05 
49318 JJ dowdy 4.90059950667e-05 
49319 JJ single-store 1.63353316889e-05 
49320 JJ double-A-plus 3.26706633778e-05 
49321 JJ employerpaid 1.63353316889e-05 
49322 JJ 50th 4.90059950667e-05 
49323 JJ nonexistent 3.26706633778e-05 
49324 JJ outlying 3.26706633778e-05 
49325 JJ 1-to-1 3.26706633778e-05 
49326 JJ puffed-up 1.63353316889e-05 
49327 JJ implicit 9.80119901335e-05 
49328 JJ extreme 0.000163353316889 
49329 JJ lower-income 3.26706633778e-05 
49330 JJ Chinese 0.000620742604179 
49331 JJ 43-year-old 3.26706633778e-05 
49332 JJ rueful 1.63353316889e-05 
49333 JJ cash-deferred 1.63353316889e-05 
49334 JJ existent 1.63353316889e-05 
49335 JJ 68-year-old 1.63353316889e-05 
49336 JJ fourth-quarter 0.000620742604179 
49337 JJ decentralized 3.26706633778e-05 
49338 JJ limp 1.63353316889e-05 
49339 JJ private 0.00274433572374 
49340 JJ 62-year-old 3.26706633778e-05 
49341 JJ over-50 1.63353316889e-05 
49342 JJ FM 1.63353316889e-05 
49343 JJ 90-foot 1.63353316889e-05 
49344 JJ 230-a-share 1.63353316889e-05 
49345 JJ 20-minute 1.63353316889e-05 
49346 JJ inflation-adjusted 0.000179688648578 
49347 JJ thirsty 1.63353316889e-05 
49348 JJ wind-driven 1.63353316889e-05 
49349 JJ once-moribund 1.63353316889e-05 
49350 JJ little-known 4.90059950667e-05 
49351 JJ penny-wise 1.63353316889e-05 
49352 JJ year-ago 0.00107813189147 
49353 JJ harrowing 1.63353316889e-05 
49354 JJ oily 1.63353316889e-05 
49355 JJ prized 1.63353316889e-05 
49356 JJ transient 1.63353316889e-05 
49357 JJ ashamed 1.63353316889e-05 
49358 JJ tattered 1.63353316889e-05 
49359 JJ unforgiving 1.63353316889e-05 
49360 JJ non-communist 4.90059950667e-05 
49361 JJ Calif.-based 9.80119901335e-05 
49362 JJ Nationalist 1.63353316889e-05 
49363 JJ 49-member 1.63353316889e-05 
49364 JJ blue-collar 8.16766584445e-05 
49365 JJ gruff 1.63353316889e-05 
49366 JJ do-everything 1.63353316889e-05 
49367 JJ obvious 0.000457389287289 
49368 JJ soon-to-be 1.63353316889e-05 
49369 JJ steel-related 3.26706633778e-05 
49370 JJ reserved 1.63353316889e-05 
49371 JJ pre-Christmas 1.63353316889e-05 
49372 JJ N.M.-based 3.26706633778e-05 
49373 JJ reconstructed 1.63353316889e-05 
49374 JJ 28-pence 1.63353316889e-05 
49375 JJ slow-growing 3.26706633778e-05 
49376 JJ serial 3.26706633778e-05 
49377 JJ debt-heavy 1.63353316889e-05 
49378 JJ quality-conscious 1.63353316889e-05 
49379 JJ unclassified 3.26706633778e-05 
49380 JJ 360-day 4.90059950667e-05 
49381 JJ varied 1.63353316889e-05 
49382 JJ lame 1.63353316889e-05 
49383 JJ California-based 6.53413267556e-05 
49384 JJ non-farm 1.63353316889e-05 
49385 JJ First-section 1.63353316889e-05 
49386 JJ aft 1.63353316889e-05 
49387 JJ Alarmed 1.63353316889e-05 
49388 JJ stock 1.63353316889e-05 
49389 JJ profile 1.63353316889e-05 
49390 JJ market-research 1.63353316889e-05 
49391 JJ factored 1.63353316889e-05 
49392 JJ sadistic 1.63353316889e-05 
49393 JJ Depositary 1.63353316889e-05 
49394 JJ landlord-tenant 1.63353316889e-05 
49395 JJ ambiguous 8.16766584445e-05 
49396 JJ state-subsidized 1.63353316889e-05 
49397 JJ surging 1.63353316889e-05 
49398 JJ nonworking 1.63353316889e-05 
49399 JJ one-acter 1.63353316889e-05 
49400 JJ chief 0.00517830014538 
49401 JJ 10-day 1.63353316889e-05 
49402 JJ furious 6.53413267556e-05 
49403 JJ still-ticking 1.63353316889e-05 
49404 JJ rabbinical 1.63353316889e-05 
49405 JJ resurgent 6.53413267556e-05 
49406 JJ deliberative 1.63353316889e-05 
49407 JJ languorous 1.63353316889e-05 
49408 JJ institutional 0.00112713788653 
49409 JJ ever-changing 3.26706633778e-05 
49410 JJ in-house 0.000130682653511 
49411 JJ razor-thin 1.63353316889e-05 
49412 JJ death-penalty 1.63353316889e-05 
49413 JJ flattering 1.63353316889e-05 
49414 JJ agricultural 0.000212359311956 
49415 JJ Swiss-based 1.63353316889e-05 
49416 JJ gestational 1.63353316889e-05 
49417 JJ negotiated 1.63353316889e-05 
49418 JJ located 1.63353316889e-05 
49419 JJ Loud 1.63353316889e-05 
49420 JJ under-the-table 1.63353316889e-05 
49421 JJ 2-for-1 0.0001470179852 
49422 JJ winning 3.26706633778e-05 
49423 JJ 16-inch 1.63353316889e-05 
49424 JJ blatant 3.26706633778e-05 
49425 JJ criminal 0.000833101916134 
49426 JJ infertile 1.63353316889e-05 
49427 JJ farm-trade 3.26706633778e-05 
49428 JJ noncommittal 1.63353316889e-05 
49429 JJ descriptive 1.63353316889e-05 
49430 JJ infrequent 1.63353316889e-05 
49431 JJ century-old 1.63353316889e-05 
49432 JJ Vancouver-based 1.63353316889e-05 
49433 JJ Hard-hitting 1.63353316889e-05 
49434 JJ capital-gains 0.000261365307023 
49435 JJ serpentine 1.63353316889e-05 
49436 JJ radiant 1.63353316889e-05 
49437 JJ oversubscribed 4.90059950667e-05 
49438 JJ 89,500-a-year 1.63353316889e-05 
49439 JJ experienced 0.0001470179852 
49440 JJ Previous 3.26706633778e-05 
49441 JJ 34-floor 1.63353316889e-05 
49442 JJ programmed 1.63353316889e-05 
49443 JJ 100-stock 1.63353316889e-05 
49444 JJ sexual 9.80119901335e-05 
49445 JJ Pakistani 4.90059950667e-05 
49446 JJ pro-choice 0.0002940359704 
49447 JJ common-stock 3.26706633778e-05 
49448 JJ oriental 1.63353316889e-05 
49449 JJ socalled 3.26706633778e-05 
49450 JJ four-week 1.63353316889e-05 
49451 JJ insolvent 0.000212359311956 
49452 JJ used-car 1.63353316889e-05 
49453 JJ announced 6.53413267556e-05 
49454 JJ 60-foot 1.63353316889e-05 
49455 JJ Trappist 1.63353316889e-05 
49456 JJ pharmaceutical 0.000522730614045 
49457 JJ frank 4.90059950667e-05 
49458 JJ contrarian 1.63353316889e-05 
49459 JJ most-recent 1.63353316889e-05 
49460 JJ impulsive 1.63353316889e-05 
49461 JJ slow-startup 1.63353316889e-05 
49462 JJ French-modeled 1.63353316889e-05 
49463 JJ pre-May 1.63353316889e-05 
49464 JJ flat-rolled 9.80119901335e-05 
49465 JJ south 4.90059950667e-05 
49466 JJ unspent 3.26706633778e-05 
49467 JJ strategic 0.000784095921068 
49468 JJ embarrassed 6.53413267556e-05 
49469 JJ pro-NATO 1.63353316889e-05 
49470 JJ Solar-powered 1.63353316889e-05 
49471 JJ pershare 1.63353316889e-05 
49472 JJ ancient 6.53413267556e-05 
49473 JJ coffee-roasting 1.63353316889e-05 
49474 JJ 38-pound 1.63353316889e-05 
49475 JJ fiber-related 1.63353316889e-05 
49476 JJ unspecified 0.000245029975334 
49477 JJ Coast 1.63353316889e-05 
49478 JJ intermediate 6.53413267556e-05 
49479 JJ then-Vice 1.63353316889e-05 
49480 JJ scant 6.53413267556e-05 
49481 JJ programmable 1.63353316889e-05 
49482 JJ gas-station 1.63353316889e-05 
49483 JJ unscrupulous 0.000114347321822 
49484 JJ away-from-home 1.63353316889e-05 
49485 JJ Railroad-rate 1.63353316889e-05 
49486 JJ Madrid-based 1.63353316889e-05 
49487 JJ unending 3.26706633778e-05 
49488 JJ environmental 0.0011761438816 
49489 JJ discretionary 0.0001470179852 
49490 JJ Nearby 3.26706633778e-05 
49491 JJ venture-capital 8.16766584445e-05 
49492 JJ glamorous 0.000114347321822 
49493 JJ slack 1.63353316889e-05 
49494 JJ probe-based 1.63353316889e-05 
49495 JJ ninth-circuit 1.63353316889e-05 
49496 JJ hysterical 1.63353316889e-05 
49497 JJ Born-again 1.63353316889e-05 
49498 JJ boyish 1.63353316889e-05 
49499 JJ circumspect 6.53413267556e-05 
49500 JJ Flush 1.63353316889e-05 
49501 JJ imaginative 6.53413267556e-05 
49502 JJ export-related 1.63353316889e-05 
49503 JJ tidy 1.63353316889e-05 
49504 JJ comfortable 0.000506395282356 
49505 JJ FRINGE-BENEFIT 1.63353316889e-05 
49506 JJ unlikely 0.000637077935867 
49507 JJ have 1.63353316889e-05 
49508 JJ sporadic 9.80119901335e-05 
49509 JJ death-backed 1.63353316889e-05 
49510 JJ skillful 3.26706633778e-05 
49511 JJ million-share 3.26706633778e-05 
49512 JJ incentive 1.63353316889e-05 
49513 JJ computer-edited 1.63353316889e-05 
49514 JJ 90-minute 1.63353316889e-05 
49515 JJ prepositioning 1.63353316889e-05 
49516 JJ autocratic 1.63353316889e-05 
49517 JJ bemused 1.63353316889e-05 
49518 JJ early-morning 1.63353316889e-05 
49519 JJ callable 6.53413267556e-05 
49520 JJ preliminary 0.000718754594312 
49521 JJ Rural 3.26706633778e-05 
49522 JJ four-stock 1.63353316889e-05 
49523 JJ U.S.-Philippine 1.63353316889e-05 
49524 JJ tax-writing 3.26706633778e-05 
49525 JJ 53-year-old 1.63353316889e-05 
49526 JJ strident 1.63353316889e-05 
49527 JJ downbeat 3.26706633778e-05 
49528 JJ enthusiastic 0.000114347321822 
49529 JJ take-or-pay 4.90059950667e-05 
49530 JJ absurd 8.16766584445e-05 
49531 JJ near-market 1.63353316889e-05 
49532 JJ anti-American 3.26706633778e-05 
49533 JJ contemptuous 1.63353316889e-05 
49534 JJ cross-blending 3.26706633778e-05 
49535 JJ high-water 3.26706633778e-05 
49536 JJ antiquated 3.26706633778e-05 
49537 JJ Detroit-over-San 1.63353316889e-05 
49538 JJ Worth 1.63353316889e-05 
49539 JJ inspiring 3.26706633778e-05 
49540 JJ restyled 1.63353316889e-05 
49541 JJ hydroelectric 1.63353316889e-05 
49542 JJ NEC-compatible 1.63353316889e-05 
49543 JJ lightheaded 1.63353316889e-05 
49544 JJ arcane 3.26706633778e-05 
49545 JJ communist 0.000114347321822 
49546 JJ astronomical 1.63353316889e-05 
49547 JJ inferior 4.90059950667e-05 
49548 JJ Va.-based 4.90059950667e-05 
49549 JJ room-rate 1.63353316889e-05 
49550 JJ Finnish 0.000196023980267 
49551 JJ exceptional 3.26706633778e-05 
49552 JJ beat 1.63353316889e-05 
49553 JJ bat-roost 1.63353316889e-05 
49554 JJ rebellious 3.26706633778e-05 
49555 JJ aforementioned 3.26706633778e-05 
49556 JJ bulk-chemical 1.63353316889e-05 
49557 JJ unauthorized 0.0001470179852 
49558 JJ granular 1.63353316889e-05 
49559 JJ Bright 1.63353316889e-05 
49560 JJ command-and-control 1.63353316889e-05 
49561 JJ 11.75-a-share 1.63353316889e-05 
49562 JJ fixed 0.000277700638711 
49563 JJ untrue 3.26706633778e-05 
49564 JJ national 0.00315271901596 
49565 JJ Soviet-style 4.90059950667e-05 
49566 JJ 10-member 1.63353316889e-05 
49567 JJ Various 3.26706633778e-05 
49568 JJ enhanced 8.16766584445e-05 
49569 JJ inward-looking 1.63353316889e-05 
49570 JJ Hawaiian 6.53413267556e-05 
49571 JJ microcomputer-systems 1.63353316889e-05 
49572 JJ deep-discount 1.63353316889e-05 
49573 JJ routine 0.000245029975334 
49574 JJ Soviet-backed 1.63353316889e-05 
49575 JJ Canadian-U.S. 1.63353316889e-05 
49576 JJ underwater 3.26706633778e-05 
49577 JJ government-insured 1.63353316889e-05 
49578 JJ Gaelic 1.63353316889e-05 
49579 JJ consentual 1.63353316889e-05 
49580 JJ Well-Seasoned 1.63353316889e-05 
49581 JJ health-club 3.26706633778e-05 
49582 JJ outer 9.80119901335e-05 
49583 JJ professional-design 1.63353316889e-05 
49584 JJ optional 3.26706633778e-05 
49585 JJ health-conscious 3.26706633778e-05 
49586 JJ gigue-like 1.63353316889e-05 
49587 JJ effluent 3.26706633778e-05 
49588 JJ instant 0.000114347321822 
49589 JJ under-serviced 1.63353316889e-05 
49590 JJ equal 0.000735089926001 
49591 JJ liquidating 1.63353316889e-05 
49592 JJ busted 1.63353316889e-05 
49593 JJ 500-seat 3.26706633778e-05 
49594 JJ property-tax-cutting 1.63353316889e-05 
49595 JJ glorious 4.90059950667e-05 
49596 JJ relevant 0.000163353316889 
49597 JJ abortive 1.63353316889e-05 
49598 JJ reborn 1.63353316889e-05 
49599 JJ 84-6 1.63353316889e-05 
49600 JJ uninitiated 1.63353316889e-05 
49601 JJ flourishing 1.63353316889e-05 
49602 JJ long-necked 1.63353316889e-05 
49603 JJ tremendous 0.000277700638711 
49604 JJ inflation-created 1.63353316889e-05 
49605 JJ quasi-public 1.63353316889e-05 
49606 JJ permanent 0.000490059950667 
49607 JJ seasoned 4.90059950667e-05 
49608 JJ self-aggrandizing 1.63353316889e-05 
49609 JJ upbeat 6.53413267556e-05 
49610 JJ tell-all 1.63353316889e-05 
49611 JJ capital-spending 1.63353316889e-05 
49612 JJ bulk 0.000130682653511 
49613 JJ finished 1.63353316889e-05 
49614 JJ tense 3.26706633778e-05 
49615 JJ Professional 1.63353316889e-05 
49616 JJ PRECIOUS 6.53413267556e-05 
49617 JJ glitzy 4.90059950667e-05 
49618 JJ advance-purchase 1.63353316889e-05 
49619 JJ rightward 1.63353316889e-05 
49620 JJ clean-air 1.63353316889e-05 
